latitude,longitude,price,name,summary
37.79291508,-122.4177573,$200.00 ,Modern 1 bedroom in Nob Hill,"Charming, recently remodeled, and sleek 1 Bedroom unit in an amazing location. Walking distance from Downtown, Fisherman's Wharf, and the famous ""Crooked Street"""
37.79124176,-122.4181094,$85.00 ,Centrally located Nob Hill bedroom!!,"Stay at this centrally located apartment.  This is considered the best neighborhood in San Francisco for it's safety and location. You will be walking distance to top tourist attractions (Union Square, Grace Cathedral, Financial District, Civic Centre, Fort Mason, Fisherman's Wharf, etc), and a block away from the California cable car and main grocery stores (Trader Joe's).  The Polk street restaurant/bar scene is just two blocks away.  Please enquire about month to month rates."
37.79419657,-122.4186386,$345.00 ,Russian/Nob Hill Flat in Perfect Location!,"Unbeatable location, walking distance to everything you could want! Bars, amazing restaurants, quick bites, Trader Joe's, Whole Foods, cable cars, and bay views are all within a stone's throw. - Huge kitchen with granite counter tops, dishwasher, washer/dryer - 1 big bedroom + 1 smaller bedroom + modern bathroom - standalone flat with private entrance, no units above or below!"
37.7931553,-122.4175692,$125.00 ,1 Bedroom For DreamForce,"Great neighborhood in the middle of the city surrounded by great restaurants, bars and attractions. Walking distance to Dreamforce or you can hop on the bus or trolley which has a stop just outside the apartment door."
37.79402874,-122.4139536,$100.00 ,Sunny Furnished Studio on Nobhill with 2 Cats,"The studio is ideally located on Nobhill...steps, Muni, cab, and Uber ride away from everything in San Francisco: Chinatown, Downtown, Soma, Mission...all are walking distance! More time to explore, work, eat, drink, and party through my great city. One adorable and friendly male cat (Aji) and one cranky, but lovely female cat (Lucky) will be present during your airbnb stay. This may not be ideal if you have cat allergies, hair allergies, or allergy to cuteness. Cheers!!!"
37.79272434,-122.4182977,$185.00 ,Spacious 1 bedroom in Nob Hill,"A wonderful and spacious apartment centrally located in Nob Hill.  It comfortably sleeps 4 people.  1 block away from Trader Joes and CVS and 2 blocks away from the wonderful Polk Street.  Walking distance to fidi, the wharf, Union Sq., Top of the Mark, Grace Cathedral, Tonga Room & Hurricane Bar, and Bob's Donut & Pastry Shop. You‰Ûªll love my place because of the location. My place is good for couples, solo adventurers, business travelers, and families (with kids)."
37.79232196,-122.4157758,$190.00 ,Bright Nob Hill Garden Apartment,"Located in the heart of NOB HILL on Sacramento St between Leavenworth & Hyde.  1 1/2 blocks from Grace Cathedral, the Fairmont Hotel & the Intercontinental."
37.79160619,-122.4151212,$450.00 ,3BR/2BA next to Grace Cathedral,"This elegant 3BR/2BA apartment is on the first floor of an Edwardian-style building. Vintage inspired decor creates a classic feel. Just half a block from Grace Cathedral, walking distance to cable cars, Union Square, and Chinatown"
37.79018105,-122.4117831,$200.00 ,Prime Nob Hill Spot!,"Luxury one-bedroom, one-bathroom apartment in prime Nob Hill location, walking distance to all major hot-spots!  You will enjoy plenty of clean space, with a gourmet kitchen, balcony, comfortable bed and full bathroom in a secure building."
37.79253474,-122.4106125,$250.00 ,Stunning Nob Hill Studio,This beautiful studio in the heart of Nob Hill overlooks Union Square and SoMa districts. One bathroom and enormous closet space. Gorgeous rooftop views and 10 minute walk from BART. Has laundry on floor and right next to FiDi + North Beach area.
37.79157499,-122.4167532,$119.00 ,Private Room in Nob Hill,"Centrally located alongside the city‰Ûªs famous cable car line offering panoramic view of the City and the Bay.  This is a perfect spot for exploring the hot arts scene, tempting boutiques, parks perfect for outdoor activities and all the tempting authentically local restaurants and cocktail bars, it's the ultimate destination."
37.79378643,-122.4175436,$95.00 ,"Small Room Big Dreams, Licensed Rental","Small room with a full size bed.  Great location and outdoors space make this lovely spot.  Perfect for solo adventurers. This single family home is the perfect place to spend any vacation. You will be amazed at the charm and warm, fuzzy feeling that this place inspires. My Nob Hill home will be a favorite of anyone who steps through its doors.  There is a great patio area to enjoy a nice leisurely evening I RENT OTHER ROOMS IN MY HOME, PLEASE INQUIRE ABOUT LARGER GROUPS!"
37.79060051,-122.4090475,$425.00 ,2Bd 2Ba with Kitchenette T.S.,"Situated in the upscale Nob Hill District of San Francisco, this time share is convenient to all area attractions: Union Square shopping, Chinatown and the famous Cable Cars are only a few short blocks away."
37.79021558,-122.4163233,$600.00 ,"Sunny Top Floor Large Flat 5 bed/3 bath, Nob Hill.","The unit is located in the heart of San Francisco, home with 5 skylights. Enjoy full access of 12 ft ceilings with plenty of natural sunlight and hardwood floors throughout the entire unit. Featuring a chefs kitchen/dining, living room,  Internet is available throughout the unit. One of the greatest things about the neighborhood is that it is centrally-located.. Almost everything you need is within walking distance. Enjoy all of what San Francisco has to offer."
37.79305115,-122.4138553,$75.00 ,Beautiful spacious Nob Hill private room,"One private room in a two bedroom apartment, share bathroom with a French roommate, he works full time M-F, he is very nice, speaks English. It's located on a third floor, building is very safe, code and key entry, bedroom has a lock key too."
37.79061631,-122.4153005,$95.00 ,Lower Nob Hill/Union Square Apartment Great Local,"Nice apartment a few blocks from Union Square, public transportation out front, Top floor with elevator, lots of light and hardwood floors. W/D in the basement, nice backyard, housecat. Your large room has a queen futon or queen air mattress, use both if wanted, all sheet  towels included.   Kitchen with Microwave, gas range, refer, all utensils. Bathroom with large claw foot tub/shower holds 2 , Dinning room, all will be shared and you will have full access to utilize them."
37.79533701,-122.4171831,$53.00 ,Sunny top of Nob Hill,"The building is located on the top of Nob Hill. It is a 20 minute walk from Downtown San Francisco, and is amazing location for being so close to: North Beach, Russian Hill, Polk Street, China town. Awesome neighborhood"
37.79417163,-122.4186649,$169.00 ,Nob Hill's Homiest Apartment,"Want to know what living in San Francisco is really like? It's awesome. Enjoy your stay in the heart of San Francisco, in a small but classic 1B/1B 1911 Edwardian apartment building."
37.7926468,-122.41909,$71.00 ,Spacious bedroom in the heart of SF,"Spacious, high-ceilings bedroom in desired Nob Hill 1 block from Polk Street, 2 blocks from Van Ness, 15 min downhill walk to Union Square & Powell BART. 15 mins walk North Beach. Private room includes (memory foam!) Queen bed, sofa, table."
37.79497418,-122.4159208,$129.00 ,New apartment in prime spot!,"- Historic building - Newly renovated - Lots of natural light - Walk score of 96 - convenient to North Beach, Union Square and Polk Street  - Within walking distance of both Whole Foods & Trader Joes - Shared bathroom - Small bedroom w/ queen"
37.7925631,-122.4213503,$200.00 ,Private Floor 3-Level New Townhome!,"Your own private, quiet floor in this large townhome in the best part of San Francisco!  1 queen bed, large closet + organizer.  Large private bath w/ glass shower and tub.  Beautiful city views.  Quiet Washington St steps to bustling Polk St nightlife including fabulous restaurants, bars, and shopping.  Clean linens and towels, always.  1 car garage parking if needed."
37.79225716,-122.4157657,$150.00 ,Stunning Room w/view of San Fran,"Penthouse private room in a 2BR luxury apartment in the heart of the Nob Hill neighborhood of SF. Guests will have access to the living room, kitchen (fully stocked with utensils, blender, and other tools), dining area, and private bed and bath"
37.79489258,-122.4119809,$225.00 ,Nob Hill Studio,"Perfect studio for short term stay in Nob Hill. Walking distance to the Wharf (15 min), Chinatown /Grace Cathedral (4 min), Coit Tower (15 min), Market Street (20 min). Full-size bed and full size pull-out: accommodates 2-3. Full bath & full kitchen."
37.79574337,-122.4134979,$188.00 ,Newly Renovated Nob Hill Apartment,"1 Bedroom with full bath and sofa bed Extremely convenient location City Views of Coit Tower from bedroom  Wonderful location! Just blocks from North Beach and Chinatown 20 min walk to Embarcadero, 15 min walk to Union Square Bart and Muni"
37.79016366,-122.4192029,$70.00 ,"Heart of San Francisco, Double Bed","Past and Present combine at The Cable Car Court! While the building itself exemplifies the city's historical Victorian Style charm, a step inside touts modern amenities that are sure to provide you with a true San Francisco experience!"
37.79353882,-122.4193962,$125.00 ,"Charming room in a great location, Licensed Rental","You‰Ûªll love my place because of the location and the outdoors space.  This room is truly spacious, has a desk to work at, and your own TV. This single family home is the perfect place to spend any vacation. You will be amazed at the charm and warm, fuzzy feeling that this place inspires. My Nob Hill home will be a favorite of anyone who steps through its doors.  There is a great patio area to enjoy a nice leisurely evening I RENT OTHER ROOMS IN MY HOME, PLEASE INQUIRE ABOUT LARGER GROUPS!"
37.79439703,-122.4186398,$360.00 ,Contemporary Home with SF Charm,"Beautiful and spacious one bedroom apartment home in the heart of Nob/Russian Hill.  Apartment is decorated with contemporary furnishings, large King size bed, dining room, and a cozy sofa with a 60 inch TV! *Price per night includes cleaning fee"
37.79385604,-122.4190187,$120.00 ,Russian Hill Special @ Hyde at Jackson Streets SF,"This Apartment is located where Nob Hill meets Russian Hill. This is four bedrooms two baths fully remodeled unit approx.1350 soft. All Rooms are very private the master bedroom suite has a private bath with rain shower and private access to the rooftop with Golden Gate Bridge and city views. The other three bedrooms share one full bathroom,  The apartment is centrally located walking distance to Polk Street shopping district the Lombard street, China town, financial district, Pier"
